Date,predicted_mean
2022-06-05,18.971033915432216
2022-06-12,26.239512410410917
2022-06-19,29.02432529237999
2022-06-26,30.09128625166995
2022-07-03,30.500076980849574
2022-07-10,30.656699262862983
2022-07-17,30.7167068351294
2022-07-24,30.739697872439155
2022-07-31,30.74850655735365
2022-08-07,30.751881478148977
2022-08-14,30.753174530458747
2022-08-21,30.753669944833543
